PT,TM,HG
4322838.93,22.7181208,-51062.599
4322838.93,22.9362416,-50781.796
4322838.93,23.1543624,-50501.531
4322838.93,23.3724832,-50221.796
4322838.93,23.5906040,-49942.586
4322838.93,23.8087248,-49663.895
4322838.93,24.0268456,-49385.716
4322838.93,24.2449664,-49108.044
4322838.93,24.4630872,-48830.872
4322838.93,24.6812081,-48554.196
4322838.93,24.8993289,-48278.008
4322838.93,25.1174497,-48002.304
4322838.93,25.3355705,-47727.079
4322838.93,25.5536913,-47452.326
4322838.93,25.7718121,-47178.041
4322838.93,25.9899329,-46904.218
4322838.93,26.2080537,-46630.852
4322838.93,26.4261745,-46357.938
4322838.93,26.6442953,-46085.471
4322838.93,26.8624161,-45813.447
4322838.93,27.0805369,-45541.859
4322838.93,27.2986577,-45270.704
4322838.93,27.5167785,-44999.977
4322838.93,27.7348993,-44729.673
4322838.93,27.9530201,-44459.788
4322838.93,28.1711409,-44190.317
4322838.93,28.3892617,-43921.255
4322838.93,28.6073826,-43652.599
4322838.93,28.8255034,-43384.344
4322838.93,29.0436242,-43116.486
4322838.93,29.2617450,-42849.020
4322838.93,29.4798658,-42581.943
4322838.93,29.6979866,-42315.250
4322838.93,29.9161074,-42048.938
4322838.93,30.1342282,-41783.002
4322838.93,30.3523490,-41517.439
4322838.93,30.5704698,-41252.245
4322838.93,30.7885906,-40987.415
4322838.93,31.0067114,-40720.803
4322838.93,31.2248322,-40439.830
4322838.93,31.4429530,-40158.400
4322838.93,31.6610738,-39876.515
4322838.93,31.8791946,-39594.178
4322838.93,32.0973154,-39311.390
4322838.93,32.3154362,-39028.154
4322838.93,32.5335570,-38744.470
4322838.93,32.7516779,-38460.340
4322838.93,32.9697987,-38175.767
4322838.93,33.1879195,-37890.753
4322838.93,33.4060403,-37605.298
4322838.93,33.6241611,-37319.404
4322838.93,33.8422819,-37033.074
4322838.93,34.0604027,-36746.309
4322838.93,34.2785235,-36459.111
4322838.93,34.4966443,-36171.482
4322838.93,34.7147651,-35883.422
4322838.93,34.9328859,-35594.934
4322838.93,35.1510067,-35306.020
4322838.93,35.3691275,-35016.681
4322838.93,35.5872483,-34726.918
4322838.93,35.8053691,-34436.734
4322838.93,36.0234899,-34146.129
4322838.93,36.2416107,-33855.107
4322838.93,36.4597315,-33563.667
4322838.93,36.6778523,-33271.812
4322838.93,36.8959732,-32979.543
4322838.93,37.1140940,-32686.862
4322838.93,37.3322148,-32393.769
4322838.93,37.5503356,-32100.268
4322838.93,37.7684564,-31806.359
4322838.93,37.9865772,-31512.044
4322838.93,38.2046980,-31217.323
4322838.93,38.4228188,-30922.200
4322838.93,38.6409396,-30626.674
4322838.93,38.8590604,-30330.748
4322838.93,39.0771812,-30034.423
4322838.93,39.2953020,-29737.700
4322838.93,39.5134228,-29440.580
4322838.93,39.7315436,-29143.066
4322838.93,39.9496644,-28845.158
4322838.93,40.1677852,-28546.858
4322838.93,40.3859060,-28248.167
4322838.93,40.6040268,-27949.086
4322838.93,40.8221477,-27649.616
4322838.93,41.0402685,-27349.760
4322838.93,41.2583893,-27049.518
4322838.93,41.4765101,-26748.891
4322838.93,41.6946309,-26447.881
4322838.93,41.9127517,-26146.489
4322838.93,42.1308725,-25844.716
4322838.93,42.3489933,-25542.563
4322838.93,42.5671141,-25240.031
4322838.93,42.7852349,-24937.122
4322838.93,43.0033557,-24633.837
4322838.93,43.2214765,-24330.177
4322838.93,43.4395973,-24026.143
4322838.93,43.6577181,-23721.736
4322838.93,43.8758389,-23416.957
4322838.93,44.0939597,-23111.807
4322838.93,44.3120805,-22806.288
4322838.93,44.5302013,-22500.400
4322838.93,44.7483221,-22194.144
4322838.93,44.9664430,-21887.522
4322838.93,45.1845638,-21580.534
4322838.93,45.4026846,-21273.182
4322838.93,45.6208054,-20965.466
4322838.93,45.8389262,-20657.387
4322838.93,46.0570470,-20348.946
4322838.93,46.2751678,-20055.215
4322838.93,46.4932886,-19783.336
4322838.93,46.7114094,-19512.478
4322838.93,46.9295302,-19242.635
4322838.93,47.1476510,-18973.800
4322838.93,47.3657718,-18705.968
4322838.93,47.5838926,-18439.134
4322838.93,47.8020134,-18173.290
4322838.93,48.0201342,-17908.432
4322838.93,48.2382550,-17644.553
4322838.93,48.4563758,-17381.648
4322838.93,48.6744966,-17119.711
4322838.93,48.8926174,-16858.737
4322838.93,49.1107383,-16598.719
4322838.93,49.3288591,-16339.654
4322838.93,49.5469799,-16081.534
4322838.93,49.7651007,-15824.355
4322838.93,49.9832215,-15568.112
4322838.93,50.2013423,-15312.799
4322838.93,50.4194631,-15058.410
4322838.93,50.6375839,-14804.941
4322838.93,50.8557047,-14552.386
4322838.93,51.0738255,-14300.741
4322838.93,51.2919463,-14050.000
4322838.93,51.5100671,-13800.158
4322838.93,51.7281879,-13551.211
4322838.93,51.9463087,-13303.152
4322838.93,52.1644295,-13055.978
4322838.93,52.3825503,-12809.683
4322838.93,52.6006711,-12564.263
4322838.93,52.8187919,-12319.713
4322838.93,53.0369128,-12076.027
4322838.93,53.2550336,-11833.202
4322838.93,53.4731544,-11591.232
4322838.93,53.6912752,-11350.114
4322838.93,53.9093960,-11109.841
4322838.93,54.1275168,-10870.411
4322838.93,54.3456376,-10631.817
4322838.93,54.5637584,-10394.056
4322838.93,54.7818792,-10157.123
4322838.93,55.0000000,-9921.0137
4369815.44,-10.000000,-75312.635
4369815.44,-9.7818792,-75244.421
4369815.44,-9.5637584,-75178.254
4369815.44,-9.3456376,-75114.129
4369815.44,-9.1275168,-75052.044
4369815.44,-8.9093960,-74991.992
4369815.44,-8.6912752,-74933.969
4369815.44,-8.4731544,-74877.972
4369815.44,-8.2550336,-74823.995
4369815.44,-8.0369128,-74772.035
4369815.44,-7.8187919,-74722.087
4369815.44,-7.6006711,-74674.146
4369815.44,-7.3825503,-74628.209
4369815.44,-7.1644295,-74584.271
4369815.44,-6.9463087,-74542.329
4369815.44,-6.7281879,-74502.377
4369815.44,-6.5100671,-74464.412
4369815.44,-6.2919463,-74428.429
4369815.44,-6.0738255,-74394.425
4369815.44,-5.8557047,-74362.396
4369815.44,-5.6375839,-74332.336
4369815.44,-5.4194631,-74304.244
4369815.44,-5.2013423,-74278.113
4369815.44,-4.9832215,-74253.942
4369815.44,-4.7651007,-74231.726
4369815.44,-4.5469799,-74211.461
4369815.44,-4.3288591,-74193.143
4369815.44,-4.1107383,-74176.769
4369815.44,-3.8926174,-74162.336
4369815.44,-3.6744966,-74149.840
4369815.44,-3.4563758,-74139.277
4369815.44,-3.2382550,-74130.645
4369815.44,-3.0201342,-74123.939
4369815.44,-2.8020134,-74119.158
4369815.44,-2.5838926,-74116.297
4369815.44,-2.3657718,-74115.354
4369815.44,-2.1476510,-74116.326
4369815.44,-1.9295302,-74119.210
4369815.44,-1.7114094,-74124.003
4369815.44,-1.4932886,-74130.704
4369815.44,-1.2751678,-74139.308
4369815.44,-1.0570470,-74149.815
4369815.44,-.83892617,-74162.222
4369815.44,-.62080537,-74176.527
4369815.44,-.40268456,-74192.727
4369815.44,-.18456376,-74210.821
4369815.44,.033557047,-74230.807
4369815.44,.251677852,-74252.684
4369815.44,.469798658,-74276.450
4369815.44,.687919463,-74302.104
4369815.44,.906040268,-74329.644
4369815.44,1.12416107,-74359.071
4369815.44,1.34228188,-74390.381
4369815.44,1.56040268,-74423.576
4369815.44,1.77852349,-74458.655
4369815.44,1.99664430,-74495.616
4369815.44,2.21476510,-74534.461
4369815.44,2.43288591,-74575.189
4369815.44,2.65100671,-74617.800
4369815.44,2.86912752,-74662.294
4369815.44,3.08724832,-74708.673
4369815.44,3.30536913,-74756.936
4369815.44,3.52348993,-74807.086
4369815.44,3.74161074,-74859.122
4369815.44,3.95973154,-74913.046
4369815.44,4.17785235,-74968.860
4369815.44,4.39597315,-75026.566
4369815.44,4.61409396,-75086.166
4369815.44,4.83221477,-75147.661
4369815.44,5.05033557,-75211.054
4369815.44,5.26845638,-75276.348
4369815.44,5.48657718,-75343.546
4369815.44,5.70469799,-75412.651
4369815.44,5.92281879,-75483.667
4369815.44,6.14093960,-75556.596
4369815.44,6.35906040,-75415.761
4369815.44,6.57718121,-75054.325
4369815.44,6.79530201,-74694.783
4369815.44,7.01342282,-74337.091
4369815.44,7.23154362,-73981.210
4369815.44,7.44966443,-73627.099
4369815.44,7.66778523,-73274.721
4369815.44,7.88590604,-72924.038
4369815.44,8.10402685,-72575.016
4369815.44,8.32214765,-72227.618
4369815.44,8.54026846,-71881.813
4369815.44,8.75838926,-71537.568
4369815.44,8.97651007,-71194.851
4369815.44,9.19463087,-70853.632
4369815.44,9.41275168,-70513.882
4369815.44,9.63087248,-70175.573
4369815.44,9.84899329,-69838.676
4369815.44,10.0671141,-69503.164
4369815.44,10.2852349,-69169.013
4369815.44,10.5033557,-68836.196
4369815.44,10.7214765,-68504.688
4369815.44,10.9395973,-68174.467
4369815.44,11.1577181,-67845.508
4369815.44,11.3758389,-67517.789
4369815.44,11.5939597,-67191.288
4369815.44,11.8120805,-66865.984
4369815.44,12.0302013,-66541.856
4369815.44,12.2483221,-66218.884
4369815.44,12.4664430,-65897.048
4369815.44,12.6845638,-65576.328
4369815.44,12.9026846,-65256.707
4369815.44,13.1208054,-64938.165
4369815.44,13.3389262,-64620.685
4369815.44,13.5570470,-64304.250
4369815.44,13.7751678,-63988.843
4369815.44,13.9932886,-63674.447
4369815.44,14.2114094,-63361.046
4369815.44,14.4295302,-63048.625
4369815.44,14.6476510,-62737.168
4369815.44,14.8657718,-62426.660
4369815.44,15.0838926,-62117.086
4369815.44,15.3020134,-61808.433
4369815.44,15.5201342,-61500.686
4369815.44,15.7382550,-61193.832
4369815.44,15.9563758,-60887.857
4369815.44,16.1744966,-60582.748
4369815.44,16.3926174,-60278.492
4369815.44,16.6107383,-59975.078
4369815.44,16.8288591,-59672.492
4369815.44,17.0469799,-59370.724
4369815.44,17.2651007,-59069.760
4369815.44,17.4832215,-58769.591
4369815.44,17.7013423,-58470.203
4369815.44,17.9194631,-58171.588
4369815.44,18.1375839,-57873.733
4369815.44,18.3557047,-57576.629
4369815.44,18.5738255,-57280.264
4369815.44,18.7919463,-56984.630
4369815.44,19.0100671,-56689.715
4369815.44,19.2281879,-56395.511
4369815.44,19.4463087,-56102.008
4369815.44,19.6644295,-55809.196
4369815.44,19.8825503,-55517.067
4369815.44,20.1006711,-55225.611
4369815.44,20.3187919,-54934.820
4369815.44,20.5369128,-54644.685
4369815.44,20.7550336,-54355.197
4369815.44,20.9731544,-54066.349
4369815.44,21.1912752,-53778.131
4369815.44,21.4093960,-53490.537
4369815.44,21.6275168,-53203.558
4369815.44,21.8456376,-52917.187
4369815.44,22.0637584,-52631.415
4369815.44,22.2818792,-52346.236
4369815.44,22.5000000,-52061.643
4369815.44,22.7181208,-51777.627
4369815.44,22.9362416,-51494.182
4369815.44,23.1543624,-51211.302
4369815.44,23.3724832,-50928.978
4369815.44,23.5906040,-50647.206
4369815.44,23.8087248,-50365.977
4369815.44,24.0268456,-50085.286
4369815.44,24.2449664,-49805.126
4369815.44,24.4630872,-49525.491
4369815.44,24.6812081,-49246.374
4369815.44,24.8993289,-48967.771
4369815.44,25.1174497,-48689.674
4369815.44,25.3355705,-48412.078
4369815.44,25.5536913,-48134.978
4369815.44,25.7718121,-47858.367
4369815.44,25.9899329,-47582.240
4369815.44,26.2080537,-47306.591
4369815.44,26.4261745,-47031.416
4369815.44,26.6442953,-46756.708
4369815.44,26.8624161,-46482.463
4369815.44,27.0805369,-46208.676
4369815.44,27.2986577,-45935.340
4369815.44,27.5167785,-45662.452
4369815.44,27.7348993,-45390.007
4369815.44,27.9530201,-45117.999
4369815.44,28.1711409,-44846.424
4369815.44,28.3892617,-44575.277
4369815.44,28.6073826,-44304.554
4369815.44,28.8255034,-44034.249
4369815.44,29.0436242,-43764.359
4369815.44,29.2617450,-43494.879
4369815.44,29.4798658,-43225.805
4369815.44,29.6979866,-42957.133
4369815.44,29.9161074,-42688.857
4369815.44,30.1342282,-42420.974
4369815.44,30.3523490,-42153.480
4369815.44,30.5704698,-41886.371
4369815.44,30.7885906,-41619.643
4369815.44,31.0067114,-41351.118
4369815.44,31.2248322,-41068.040
4369815.44,31.4429530,-40784.510
4369815.44,31.6610738,-40500.531
4369815.44,31.8791946,-40216.104
4369815.44,32.0973154,-39931.230
4369815.44,32.3154362,-39645.912
4369815.44,32.5335570,-39360.151
4369815.44,32.7516779,-39073.949
4369815.44,32.9697987,-38787.307
4369815.44,33.1879195,-38500.228
4369815.44,33.4060403,-38212.712
4369815.44,33.6241611,-37924.763
4369815.44,33.8422819,-37636.380
4369815.44,34.0604027,-37347.567
4369815.44,34.2785235,-37058.324
4369815.44,34.4966443,-36768.653
4369815.44,34.7147651,-36478.556
4369815.44,34.9328859,-36188.034
4369815.44,35.1510067,-35897.090
4369815.44,35.3691275,-35605.724
4369815.44,35.5872483,-35313.938
4369815.44,35.8053691,-35021.733
4369815.44,36.0234899,-34729.112
4369815.44,36.2416107,-34436.076
4369815.44,36.4597315,-34142.626
4369815.44,36.6778523,-33848.763
4369815.44,36.8959732,-33554.490
4369815.44,37.1140940,-33259.808
4369815.44,37.3322148,-32964.717
4369815.44,37.5503356,-32669.221
4369815.44,37.7684564,-32373.319
4369815.44,37.9865772,-32077.014
4369815.44,38.2046980,-31780.307
4369815.44,38.4228188,-31483.199
4369815.44,38.6409396,-31185.692
4369815.44,38.8590604,-30887.787
4369815.44,39.0771812,-30589.485
4369815.44,39.2953020,-30290.788
4369815.44,39.5134228,-29991.697
4369815.44,39.7315436,-29692.214
4369815.44,39.9496644,-29392.339
4369815.44,40.1677852,-29092.074
4369815.44,40.3859060,-28791.421
4369815.44,40.6040268,-28490.380
4369815.44,40.8221477,-28188.953
4369815.44,41.0402685,-27887.141
4369815.44,41.2583893,-27584.946
4369815.44,41.4765101,-27282.368
4369815.44,41.6946309,-26979.408
4369815.44,41.9127517,-26676.068
4369815.44,42.1308725,-26372.350
4369815.44,42.3489933,-26068.253
4369815.44,42.5671141,-25763.780
4369815.44,42.7852349,-25458.931
4369815.44,43.0033557,-25153.708
4369815.44,43.2214765,-24848.112
4369815.44,43.4395973,-24542.143
4369815.44,43.6577181,-24235.803
4369815.44,43.8758389,-23929.093
4369815.44,44.0939597,-23622.013
4369815.44,44.3120805,-23314.566
4369815.44,44.5302013,-23006.751
4369815.44,44.7483221,-22698.570
4369815.44,44.9664430,-22390.024
4369815.44,45.1845638,-22081.114
4369815.44,45.4026846,-21771.840
4369815.44,45.6208054,-21462.205
4369815.44,45.8389262,-21152.207
4369815.44,46.0570470,-20841.850
4369815.44,46.2751678,-20546.400
4369815.44,46.4932886,-20273.094
4369815.44,46.7114094,-20000.827
4369815.44,46.9295302,-19729.592
4369815.44,47.1476510,-19459.384
4369815.44,47.3657718,-19190.197
4369815.44,47.5838926,-18922.023
4369815.44,47.8020134,-18654.859
4369815.44,48.0201342,-18388.696
4369815.44,48.2382550,-18123.531
4369815.44,48.4563758,-17859.356
4369815.44,48.6744966,-17596.165
4369815.44,48.8926174,-17333.954
4369815.44,49.1107383,-17072.717
4369815.44,49.3288591,-16812.447
4369815.44,49.5469799,-16553.139
4369815.44,49.7651007,-16294.789
4369815.44,49.9832215,-16037.389
4369815.44,50.2013423,-15780.936
4369815.44,50.4194631,-15525.422
4369815.44,50.6375839,-15270.844
4369815.44,50.8557047,-15017.196
4369815.44,51.0738255,-14764.472
4369815.44,51.2919463,-14512.667
4369815.44,51.5100671,-14261.777
4369815.44,51.7281879,-14011.795
4369815.44,51.9463087,-13762.718
4369815.44,52.1644295,-13514.540
4369815.44,52.3825503,-13267.255
4369815.44,52.6006711,-13020.859
4369815.44,52.8187919,-12775.348
4369815.44,53.0369128,-12530.716
4369815.44,53.2550336,-12286.958
4369815.44,53.4731544,-12044.069
4369815.44,53.6912752,-11802.045
4369815.44,53.9093960,-11560.882
4369815.44,54.1275168,-11320.573
4369815.44,54.3456376,-11081.115
4369815.44,54.5637584,-10842.503
4369815.44,54.7818792,-10604.733
4369815.44,55.0000000,-10367.799
4416791.95,-10.000000,-75566.915
4416791.95,-9.7818792,-75497.844
4416791.95,-9.5637584,-75430.839
4416791.95,-9.3456376,-75365.896
4416791.95,-9.1275168,-75303.010
4416791.95,-8.9093960,-75242.177
4416791.95,-8.6912752,-75183.392
4416791.95,-8.4731544,-75126.651
4416791.95,-8.2550336,-75071.949
4416791.95,-8.0369128,-75019.283
4416791.95,-7.8187919,-74968.649
4416791.95,-7.6006711,-74920.041
4416791.95,-7.3825503,-74873.455
4416791.95,-7.1644295,-74828.888
4416791.95,-6.9463087,-74786.335
4416791.95,-6.7281879,-74745.792
4416791.95,-6.5100671,-74707.255
4416791.95,-6.2919463,-74670.719
4416791.95,-6.0738255,-74636.181
4416791.95,-5.8557047,-74603.637
4416791.95,-5.6375839,-74573.082
4416791.95,-5.4194631,-74544.513
4416791.95,-5.2013423,-74517.926
4416791.95,-4.9832215,-74493.316
4416791.95,-4.7651007,-74470.680
4416791.95,-4.5469799,-74450.015
4416791.95,-4.3288591,-74431.317
4416791.95,-4.1107383,-74414.581
4416791.95,-3.8926174,-74399.805
4416791.95,-3.6744966,-74386.984
4416791.95,-3.4563758,-74376.117
4416791.95,-3.2382550,-74367.198
4416791.95,-3.0201342,-74360.225
4416791.95,-2.8020134,-74355.195
4416791.95,-2.5838926,-74352.104
4416791.95,-2.3657718,-74350.950
4416791.95,-2.1476510,-74351.729
4416791.95,-1.9295302,-74354.440
4416791.95,-1.7114094,-74359.078
4416791.95,-1.4932886,-74365.641
4416791.95,-1.2751678,-74374.128
4416791.95,-1.0570470,-74384.534
4416791.95,-.83892617,-74396.859
4416791.95,-.62080537,-74411.100
4416791.95,-.40268456,-74427.254
4416791.95,-.18456376,-74445.321
4416791.95,.033557047,-74465.297
4416791.95,.251677852,-74487.182
4416791.95,.469798658,-74510.974
4416791.95,.687919463,-74536.671
4416791.95,.906040268,-74564.272
4416791.95,1.12416107,-74593.777
4416791.95,1.34228188,-74625.183
4416791.95,1.56040268,-74658.491
4416791.95,1.77852349,-74693.700
4416791.95,1.99664430,-74730.809
4416791.95,2.21476510,-74769.818
4416791.95,2.43288591,-74810.727
4416791.95,2.65100671,-74853.536
4416791.95,2.86912752,-74898.245
4416791.95,3.08724832,-74944.854
4416791.95,3.30536913,-74993.365
4416791.95,3.52348993,-75043.778
4416791.95,3.74161074,-75096.094
4416791.95,3.95973154,-75150.315
4416791.95,4.17785235,-75206.441
4416791.95,4.39597315,-75264.475
4416791.95,4.61409396,-75324.418
4416791.95,4.83221477,-75386.273
4416791.95,5.05033557,-75450.042
4416791.95,5.26845638,-75515.727
4416791.95,5.48657718,-75583.331
4416791.95,5.70469799,-75652.858
4416791.95,5.92281879,-75724.310
4416791.95,6.14093960,-75797.691
4416791.95,6.35906040,-75873.005
4416791.95,6.57718121,-75950.257
4416791.95,6.79530201,-75752.607
4416791.95,7.01342282,-75387.040
4416791.95,7.23154362,-75023.447
4416791.95,7.44966443,-74661.782
4416791.95,7.66778523,-74302.001
4416791.95,7.88590604,-73944.064
4416791.95,8.10402685,-73587.929
4416791.95,8.32214765,-73233.557
4416791.95,8.54026846,-72880.910
4416791.95,8.75838926,-72529.953
4416791.95,8.97651007,-72180.649
4416791.95,9.19463087,-71832.965
4416791.95,9.41275168,-71486.867
4416791.95,9.63087248,-71142.324
4416791.95,9.84899329,-70799.304
4416791.95,10.0671141,-70457.777
4416791.95,10.2852349,-70117.714
4416791.95,10.5033557,-69779.088
4416791.95,10.7214765,-69441.869
4416791.95,10.9395973,-69106.032
4416791.95,11.1577181,-68771.551
4416791.95,11.3758389,-68438.400
4416791.95,11.5939597,-68106.556
4416791.95,11.8120805,-67775.995
4416791.95,12.0302013,-67446.692
4416791.95,12.2483221,-67118.627
4416791.95,12.4664430,-66791.777
4416791.95,12.6845638,-66466.121
4416791.95,12.9026846,-66141.639
4416791.95,13.1208054,-65818.309
4416791.95,13.3389262,-65496.113
4416791.95,13.5570470,-65175.032
4416791.95,13.7751678,-64855.046
4416791.95,13.9932886,-64536.138
4416791.95,14.2114094,-64218.290
4416791.95,14.4295302,-63901.485
4416791.95,14.6476510,-63585.706
4416791.95,14.8657718,-63270.936
4416791.95,15.0838926,-62957.160
4416791.95,15.3020134,-62644.362
4416791.95,15.5201342,-62332.526
4416791.95,15.7382550,-62021.638
4416791.95,15.9563758,-61711.684
4416791.95,16.1744966,-61402.648
4416791.95,16.3926174,-61094.517
4416791.95,16.6107383,-60787.278
4416791.95,16.8288591,-60480.917
4416791.95,17.0469799,-60175.421
4416791.95,17.2651007,-59870.777
4416791.95,17.4832215,-59566.974
4416791.95,17.7013423,-59263.998
4416791.95,17.9194631,-58961.839
4416791.95,18.1375839,-58660.484
4416791.95,18.3557047,-58359.922
4416791.95,18.5738255,-58060.141
4416791.95,18.7919463,-57761.132
4416791.95,19.0100671,-57462.883
4416791.95,19.2281879,-57165.383
4416791.95,19.4463087,-56868.623
4416791.95,19.6644295,-56572.592
4416791.95,19.8825503,-56277.281
4416791.95,20.1006711,-55982.680
4416791.95,20.3187919,-55688.779
4416791.95,20.5369128,-55395.570
4416791.95,20.7550336,-55103.042
4416791.95,20.9731544,-54811.187
4416791.95,21.1912752,-54519.997
4416791.95,21.4093960,-54229.462
4416791.95,21.6275168,-53939.575
